date,asset,type,total_oi,fiz_oi,yur_oi,fiz_share,yur_share,long_fiz,short_fiz,long_jur,short_jur
2020-12-01,ALRS,futures,27914.0,9588.0,18326.0,34.35,65.65,4880.0,4708.0,9077.0,9249.0
2020-12-01,GAZR,futures,274778.0,142755.0,132023.0,51.95,48.05,118525.0,24230.0,18864.0,113159.0
2020-12-01,GMKN,futures,1596.0,1232.0,364.0,77.19,22.81,797.0,435.0,1.0,363.0
2020-12-01,LKOH,futures,52710.0,29609.0,23101.0,56.17,43.83,23223.0,6386.0,3132.0,19969.0
2020-12-01,MGNT,futures,71194.0,29723.0,41471.0,41.75,58.25,19110.0,10613.0,16487.0,24984.0
2020-12-01,MXI,futures,47322.0,31512.0,15810.0,66.59,33.41,9307.0,22205.0,14354.0,1456.0
2020-12-01,ROSN,futures,14372.0,5320.0,9052.0,37.02,62.98,1694.0,3626.0,5492.0,3560.0
2020-12-01,SBRF,futures,545866.0,263021.0,282845.0,48.18,51.82,120201.0,142820.0,152732.0,130113.0
2020-12-01,VTBR,futures,329936.0,178638.0,151298.0,54.14,45.86,142068.0,36570.0,22900.0,128398.0
2021-01-04,ALRS,futures,13398.0,11211.0,2187.0,83.68,16.32,5030.0,6181.0,1669.0,518.0
2021-01-04,GAZR,futures,231678.0,126868.0,104810.0,54.76,45.24,101485.0,25383.0,14354.0,90456.0
2021-01-04,GMKN,futures,128272.0,32468.0,95804.0,25.31,74.69,15416.0,17052.0,48720.0,47084.0
2021-01-04,LKOH,futures,32066.0,19120.0,12946.0,59.63,40.37,14799.0,4321.0,1234.0,11712.0
2021-01-04,MGNT,futures,32612.0,19907.0,12705.0,61.04,38.96,12379.0,7528.0,3927.0,8778.0
2021-01-04,MXI,futures,34110.0,24022.0,10088.0,70.43,29.57,8244.0,15778.0,8811.0,1277.0
2021-01-04,ROSN,futures,5878.0,3343.0,2535.0,56.87,43.13,2139.0,1204.0,800.0,1735.0
2021-01-04,SBRF,futures,230326.0,139622.0,90704.0,60.62,39.38,76642.0,62980.0,38521.0,52183.0
2021-01-04,VTBR,futures,271344.0,142530.0,128814.0,52.53,47.47,127087.0,15443.0,8585.0,120229.0
2021-02-01,ALRS,futures,15224.0,10065.0,5159.0,66.11,33.89,2991.0,7074.0,4621.0,538.0
2021-02-01,GAZR,futures,245548.0,141636.0,103912.0,57.68,42.32,107799.0,33837.0,14975.0,88937.0
2021-02-01,GMKN,futures,133632.0,36953.0,96679.0,27.65,72.35,19071.0,17882.0,47745.0,48934.0
2021-02-01,LKOH,futures,34368.0,19999.0,14369.0,58.19,41.81,14314.0,5685.0,2870.0,11499.0
2021-02-01,MGNT,futures,74086.0,41099.0,32987.0,55.47,44.53,32808.0,8291.0,4235.0,28752.0
2021-02-01,MXI,futures,38268.0,22170.0,16098.0,57.93,42.07,4707.0,17463.0,14427.0,1671.0
2021-02-01,ROSN,futures,13062.0,5253.0,7809.0,40.22,59.78,1901.0,3352.0,4630.0,3179.0
2021-02-01,SBRF,futures,297188.0,171743.0,125445.0,57.79,42.21,110327.0,61416.0,38267.0,87178.0
2021-02-01,VTBR,futures,366424.0,185350.0,181074.0,50.58,49.42,159811.0,25539.0,23401.0,157673.0
2021-03-01,ALRS,futures,17562.0,11089.0,6473.0,63.14,36.86,4925.0,6164.0,3856.0,2617.0
2021-03-01,GAZR,futures,342552.0,166210.0,176342.0,48.52,51.48,137207.0,29003.0,34069.0,142273.0
2021-03-01,GMKN,futures,210836.0,74659.0,136177.0,35.41,64.59,48033.0,26626.0,57385.0,78792.0
2021-03-01,LKOH,futures,39378.0,19866.0,19512.0,50.45,49.55,13809.0,6057.0,5880.0,13632.0
2021-03-01,MGNT,futures,105714.0,50546.0,55168.0,47.81,52.19,42371.0,8175.0,10486.0,44682.0
2021-03-01,MXI,futures,40192.0,22977.0,17215.0,57.17,42.83,4131.0,18846.0,15965.0,1250.0
2021-03-01,ROSN,futures,18554.0,9762.0,8792.0,52.61,47.39,2647.0,7115.0,6630.0,2162.0
2021-03-01,SBRF,futures,330382.0,177698.0,152684.0,53.79,46.21,112822.0,64876.0,52369.0,100315.0
2021-03-01,VTBR,futures,337724.0,165503.0,172221.0,49.01,50.99,145550.0,19953.0,23312.0,148909.0
2021-04-01,ALRS,futures,18520.0,8951.0,9569.0,48.33,51.67,5530.0,3421.0,3730.0,5839.0
2021-04-01,GAZR,futures,310594.0,165748.0,144846.0,53.36,46.64,139459.0,26289.0,15838.0,129008.0
2021-04-01,GMKN,futures,225790.0,85345.0,140445.0,37.8,62.2,54943.0,30402.0,57952.0,82493.0
2021-04-01,LKOH,futures,28096.0,17377.0,10719.0,61.85,38.15,7075.0,10302.0,6973.0,3746.0
2021-04-01,MGNT,futures,60680.0,35599.0,25081.0,58.67,41.33,26587.0,9012.0,3753.0,21328.0
2021-04-01,MXI,futures,32518.0,18858.0,13660.0,57.99,42.01,3962.0,14896.0,12297.0,1363.0
2021-04-01,ROSN,futures,26086.0,12714.0,13372.0,48.74,51.26,3051.0,9663.0,9992.0,3380.0
2021-04-01,SBRF,futures,305674.0,182241.0,123433.0,59.62,40.38,122175.0,60066.0,30662.0,92771.0
2021-04-01,VTBR,futures,357554.0,208762.0,148792.0,58.39,41.61,159392.0,49370.0,19385.0,129407.0
2021-06-01,ALRS,futures,36838.0,23081.0,13757.0,62.66,37.34,15011.0,8070.0,3408.0,10349.0
2021-06-01,GAZR,futures,571504.0,280918.0,290586.0,49.15,50.85,250398.0,30520.0,35354.0,255232.0
2021-06-01,GMKN,futures,263322.0,80969.0,182353.0,30.75,69.25,59142.0,21827.0,72519.0,109834.0
2021-06-01,LKOH,futures,43720.0,23183.0,20537.0,53.03,46.97,12170.0,11013.0,9690.0,10847.0
2021-06-01,MGNT,futures,108860.0,50419.0,58441.0,46.32,53.68,38539.0,11880.0,15891.0,42550.0
2021-06-01,MXI,futures,51846.0,30347.0,21499.0,58.53,41.47,6569.0,23778.0,19354.0,2145.0
2021-06-01,ROSN,futures,32586.0,13854.0,18732.0,42.52,57.48,9628.0,4226.0,6665.0,12067.0
2021-06-01,SBRF,futures,342064.0,197458.0,144606.0,57.73,42.27,118046.0,79412.0,52986.0,91620.0
2021-06-01,VTBR,futures,651588.0,364142.0,287446.0,55.89,44.11,281491.0,82651.0,44303.0,243143.0
2021-07-01,ALRS,futures,38854.0,31024.0,7830.0,79.85,20.15,14747.0,16277.0,4680.0,3150.0
2021-07-01,GAZR,futures,546388.0,279224.0,267164.0,51.1,48.9,239011.0,40213.0,34183.0,232981.0
2021-07-01,GMKN,futures,224272.0,80851.0,143421.0,36.05,63.95,59437.0,21414.0,52699.0,90722.0
2021-07-01,LKOH,futures,49116.0,27254.0,21862.0,55.49,44.51,5597.0,21657.0,18961.0,2901.0
2021-07-01,MGNT,futures,128104.0,66993.0,61111.0,52.3,47.7,59539.0,7454.0,4513.0,56598.0
2021-07-01,MXI,futures,39578.0,23158.0,16420.0,58.51,41.49,4128.0,19030.0,15661.0,759.0
2021-07-01,ROSN,futures,16844.0,12614.0,4230.0,74.89,25.11,5351.0,7263.0,3071.0,1159.0
2021-07-01,SBRF,futures,305966.0,177887.0,128079.0,58.14,41.86,108613.0,69274.0,44370.0,83709.0
2021-07-01,VTBR,futures,656968.0,347762.0,309206.0,52.93,47.07,297290.0,50472.0,31194.0,278012.0
2021-08-02,ALRS,futures,40556.0,26625.0,13931.0,65.65,34.35,18079.0,8546.0,2199.0,11732.0
2021-08-02,GAZR,futures,703352.0,345923.0,357429.0,49.18,50.82,306655.0,39268.0,45021.0,312408.0
2021-08-02,GMKN,futures,208480.0,68921.0,139559.0,33.06,66.94,50162.0,18759.0,54078.0,85481.0
2021-08-02,LKOH,futures,35952.0,21989.0,13963.0,61.16,38.84,11561.0,10428.0,6415.0,7548.0
2021-08-02,MGNT,futures,135574.0,45904.0,89670.0,33.86,66.14,37306.0,8598.0,30481.0,59189.0
2021-08-02,MXI,futures,40154.0,21366.0,18788.0,53.21,46.79,4438.0,16928.0,15639.0,3149.0
2021-08-02,ROSN,futures,13974.0,9504.0,4470.0,68.01,31.99,5033.0,4471.0,1954.0,2516.0
2021-08-02,SBRF,futures,373980.0,213108.0,160872.0,56.98,43.02,154948.0,58160.0,32042.0,128830.0
2021-08-02,VTBR,futures,791596.0,408589.0,383007.0,51.62,48.38,364007.0,44582.0,31791.0,351216.0
2021-09-01,ALRS,futures,30120.0,20259.0,9861.0,67.26,32.74,10136.0,10123.0,4924.0,4937.0
2021-09-01,GAZR,futures,959354.0,490235.0,469119.0,51.1,48.9,427710.0,62525.0,51967.0,417152.0
2021-09-01,GMKN,futures,272578.0,100865.0,171713.0,37.0,63.0,82680.0,18185.0,53609.0,118104.0
2021-09-01,LKOH,futures,58536.0,37343.0,21193.0,63.79,36.21,27721.0,9622.0,1547.0,19646.0
2021-09-01,MGNT,futures,151934.0,36577.0,115357.0,24.07,75.93,20613.0,15964.0,55354.0,60003.0
2021-09-01,MXI,futures,35320.0,24357.0,10963.0,68.96,31.04,8213.0,16144.0,9447.0,1516.0
2021-09-01,ROSN,futures,33366.0,20402.0,12964.0,61.15,38.85,15012.0,5390.0,1671.0,11293.0
2021-09-01,SBRF,futures,425018.0,258246.0,166772.0,60.76,39.24,171180.0,87066.0,41329.0,125443.0
2021-09-01,VTBR,futures,800906.0,432617.0,368289.0,54.02,45.98,348397.0,84220.0,52056.0,316233.0
2021-10-01,ALRS,futures,34262.0,25163.0,9099.0,73.44,26.56,15976.0,9187.0,1155.0,7944.0
2021-10-01,GAZR,futures,961422.0,482502.0,478920.0,50.19,49.81,424069.0,58433.0,56642.0,422278.0
2021-10-01,GMKN,futures,267994.0,93607.0,174387.0,34.93,65.07,83185.0,10422.0,50812.0,123575.0
2021-10-01,LKOH,futures,29378.0,16657.0,12721.0,56.7,43.3,7835.0,8822.0,6854.0,5867.0
2021-10-01,MGNT,futures,77010.0,53108.0,23902.0,68.96,31.04,16513.0,36595.0,21992.0,1910.0
2021-10-01,MXI,futures,34944.0,22140.0,12804.0,63.36,36.64,6227.0,15913.0,11245.0,1559.0
2021-10-01,ROSN,futures,34978.0,18712.0,16266.0,53.5,46.5,11568.0,7144.0,5921.0,10345.0
2021-10-01,SBRF,futures,379292.0,248040.0,131252.0,65.4,34.6,163972.0,84068.0,25674.0,105578.0
2021-10-01,VTBR,futures,976608.0,484240.0,492368.0,49.58,50.42,424000.0,60240.0,64304.0,428064.0
2021-11-01,ALRS,futures,42144.0,26782.0,15362.0,63.55,36.45,20236.0,6546.0,836.0,14526.0
2021-11-01,GAZR,futures,1264476.0,615509.0,648967.0,48.68,51.32,570456.0,45053.0,61782.0,587185.0
2021-11-01,GMKN,futures,272678.0,92603.0,180075.0,33.96,66.04,86911.0,5692.0,49428.0,130647.0
2021-11-01,LKOH,futures,46658.0,19327.0,27331.0,41.42,58.58,10109.0,9218.0,13220.0,14111.0
2021-11-01,MGNT,futures,108020.0,52398.0,55622.0,48.51,51.49,15914.0,36484.0,38096.0,17526.0
2021-11-01,MXI,futures,35798.0,23089.0,12709.0,64.5,35.5,6646.0,16443.0,11253.0,1456.0
2021-11-01,ROSN,futures,32816.0,15937.0,16879.0,48.56,51.44,10283.0,5654.0,6125.0,10754.0
2021-11-01,SBRF,futures,406074.0,247594.0,158480.0,60.97,39.03,149540.0,98054.0,53497.0,104983.0
2021-11-01,VTBR,futures,1166094.0,575743.0,590351.0,49.37,50.63,513926.0,61817.0,69121.0,521230.0
2021-12-01,ALRS,futures,30836.0,16982.0,13854.0,55.07,44.93,10852.0,6130.0,4566.0,9288.0
2021-12-01,GAZR,futures,1152964.0,564796.0,588168.0,48.99,51.01,524914.0,39882.0,51568.0,536600.0
2021-12-01,GMKN,futures,243122.0,75678.0,167444.0,31.13,68.87,65832.0,9846.0,55729.0,111715.0
2021-12-01,LKOH,futures,58476.0,28958.0,29518.0,49.52,50.48,20578.0,8380.0,8660.0,20858.0
2021-12-01,MGNT,futures,120726.0,72742.0,47984.0,60.25,39.75,50146.0,22596.0,10217.0,37767.0
2021-12-01,MXI,futures,21650.0,19437.0,2213.0,89.78,10.22,9694.0,9743.0,1131.0,1082.0
2021-12-01,ROSN,futures,32930.0,11513.0,21417.0,34.96,65.04,7328.0,4185.0,9137.0,12280.0
2021-12-01,SBRF,futures,427160.0,198239.0,228921.0,46.41,53.59,155150.0,43089.0,58430.0,170491.0
2021-12-01,VTBR,futures,1112770.0,566341.0,546429.0,50.89,49.11,506851.0,59490.0,49534.0,496895.0
2022-01-04,ALRS,futures,22490.0,14415.0,8075.0,64.1,35.9,10562.0,3853.0,683.0,7392.0
2022-01-04,GAZR,futures,728394.0,377942.0,350452.0,51.89,48.11,333597.0,44345.0,30600.0,319852.0
2022-01-04,GMKN,futures,156766.0,43868.0,112898.0,27.98,72.02,26367.0,17501.0,52016.0,60882.0
2022-01-04,LKOH,futures,36072.0,20935.0,15137.0,58.04,41.96,12599.0,8336.0,5437.0,9700.0
2022-01-04,MGNT,futures,141876.0,79879.0,61997.0,56.3,43.7,33361.0,46518.0,37577.0,24420.0
2022-01-04,MXI,futures,32052.0,21619.0,10433.0,67.45,32.55,8467.0,13152.0,7559.0,2874.0
2022-01-04,ROSN,futures,16988.0,11336.0,5652.0,66.73,33.27,4213.0,7123.0,4281.0,1371.0
2022-01-04,SBRF,futures,601266.0,285075.0,316191.0,47.41,52.59,244385.0,40690.0,56248.0,259943.0
2022-01-04,VTBR,futures,564924.0,321936.0,242988.0,56.99,43.01,273974.0,47962.0,8488.0,234500.0
2022-02-01,ALRS,futures,33830.0,17736.0,16094.0,52.43,47.57,14331.0,3405.0,2584.0,13510.0
2022-02-01,GAZR,futures,657122.0,245787.0,411335.0,37.4,62.6,194956.0,50831.0,133605.0,277730.0
2022-02-01,GMKN,futures,175268.0,30963.0,144305.0,17.67,82.33,22250.0,8713.0,65384.0,78921.0
2022-02-01,LKOH,futures,35376.0,21317.0,14059.0,60.26,39.74,8410.0,12907.0,9278.0,4781.0
2022-02-01,MGNT,futures,59994.0,34938.0,25056.0,58.24,41.76,28277.0,6661.0,1720.0,23336.0
2022-02-01,MXI,futures,28932.0,18429.0,10503.0,63.7,36.3,8029.0,10400.0,6437.0,4066.0
2022-02-01,ROSN,futures,15910.0,5911.0,9999.0,37.15,62.85,4554.0,1357.0,3401.0,6598.0
2022-02-01,SBRF,futures,740944.0,351322.0,389622.0,47.42,52.58,257179.0,94143.0,113293.0,276329.0
2022-02-01,VTBR,futures,623868.0,402082.0,221786.0,64.45,35.55,285997.0,116085.0,25937.0,195849.0
2022-03-01,GAZR,futures,1485420.0,685420.0,800000.0,46.14,53.86,585420.0,100000.0,245000.0,555000.0
2022-03-01,MXI,futures,125420.0,85420.0,40000.0,68.11,31.89,62420.0,23000.0,18000.0,22000.0
2022-03-01,SBRF,futures,858420.0,425420.0,433000.0,49.56,50.44,325420.0,100000.0,145000.0,288000.0
2022-04-01,GAZR,futures,1625420.0,725420.0,900000.0,44.63,55.37,625420.0,100000.0,285000.0,615000.0
2022-04-01,MXI,futures,145420.0,102420.0,43000.0,70.43,29.57,78420.0,24000.0,20000.0,23000.0
2022-04-01,SBRF,futures,925420.0,485420.0,440000.0,52.46,47.54,385420.0,100000.0,165000.0,275000.0
2022-05-02,GAZR,futures,1725420.0,785420.0,940000.0,45.52,54.48,685420.0,100000.0,305000.0,635000.0
2022-05-02,MXI,futures,158420.0,112420.0,46000.0,70.96,29.04,85420.0,27000.0,22000.0,24000.0
2022-05-02,SBRF,futures,985420.0,525420.0,460000.0,53.32,46.68,425420.0,100000.0,185000.0,275000.0
2022-06-01,GAZR,futures,1825420.0,825420.0,1000000.0,45.22,54.78,725420.0,100000.0,325000.0,675000.0
2022-06-01,MXI,futures,168420.0,118420.0,50000.0,70.31,29.69,92420.0,26000.0,25000.0,25000.0
2022-06-01,SBRF,futures,1045420.0,565420.0,480000.0,54.09,45.91,465420.0,100000.0,205000.0,275000.0
2022-07-01,GAZR,futures,167352.0,101443.0,65909.0,60.62,39.38,72706.0,28737.0,10970.0,54939.0
2022-07-01,LKOH,futures,18284.0,8899.0,9385.0,48.67,51.33,6199.0,2700.0,2943.0,6442.0
2022-07-01,MXI,futures,15678.0,6786.0,8892.0,43.28,56.72,5267.0,1519.0,2572.0,6320.0
2022-07-01,SBRF,futures,338060.0,170975.0,167085.0,50.58,49.42,116643.0,54332.0,52387.0,114698.0
2022-08-01,ALRS,futures,11506.0,7242.0,4264.0,62.94,37.06,5217.0,2025.0,536.0,3728.0
2022-08-01,GAZR,futures,212838.0,113485.0,99353.0,53.32,46.68,95210.0,18275.0,11209.0,88144.0
2022-08-01,GMKN,futures,97082.0,13378.0,83704.0,13.78,86.22,8867.0,4511.0,39674.0,44030.0
2022-08-01,LKOH,futures,26348.0,11960.0,14388.0,45.39,54.61,9809.0,2151.0,3365.0,11023.0
2022-08-01,MGNT,futures,12330.0,9862.0,2468.0,79.98,20.02,5292.0,4570.0,873.0,1595.0
2022-08-01,MXI,futures,37404.0,24305.0,13099.0,64.98,35.02,8420.0,15885.0,10282.0,2817.0
2022-08-01,ROSN,futures,9820.0,4603.0,5217.0,46.87,53.13,3655.0,948.0,1255.0,3962.0
2022-08-01,SBRF,futures,373876.0,204516.0,169360.0,54.7,45.3,132782.0,71734.0,54156.0,115204.0
2022-08-01,VTBR,futures,226410.0,136707.0,89703.0,60.38,39.62,103386.0,33321.0,9819.0,79884.0
2022-09-01,ALRS,futures,15158.0,12208.0,2950.0,80.54,19.46,6548.0,5660.0,1031.0,1919.0
2022-09-01,GAZR,futures,250290.0,142354.0,107936.0,56.88,43.12,104349.0,38005.0,20796.0,87140.0
2022-09-01,GMKN,futures,113590.0,13871.0,99719.0,12.21,87.79,9674.0,4197.0,47121.0,52598.0
2022-09-01,LKOH,futures,31430.0,15356.0,16074.0,48.86,51.14,10653.0,4703.0,5062.0,11012.0
2022-09-01,MGNT,futures,36526.0,19397.0,17129.0,53.1,46.9,4037.0,15360.0,14226.0,2903.0
2022-09-01,MXI,futures,48406.0,32511.0,15895.0,67.16,32.84,10963.0,21548.0,13240.0,2655.0
2022-09-01,ROSN,futures,8950.0,3340.0,5610.0,37.32,62.68,2389.0,951.0,2086.0,3524.0
2022-09-01,SBRF,futures,459740.0,221681.0,238059.0,48.22,51.78,171474.0,50207.0,58396.0,179663.0
2022-09-01,VTBR,futures,250760.0,144964.0,105796.0,57.81,42.19,119285.0,25679.0,6095.0,99701.0
2022-10-03,ALRS,futures,7816.0,3991.0,3825.0,51.06,48.94,2924.0,1067.0,984.0,2841.0
2022-10-03,GAZR,futures,150816.0,103260.0,47556.0,68.47,31.53,68339.0,34921.0,7069.0,40487.0
2022-10-03,GMKN,futures,64196.0,12938.0,51258.0,20.15,79.85,9668.0,3270.0,22430.0,28828.0
2022-10-03,LKOH,futures,18174.0,9241.0,8933.0,50.85,49.15,6751.0,2490.0,2336.0,6597.0
2022-10-03,MGNT,futures,17226.0,12204.0,5022.0,70.85,29.15,5464.0,6740.0,3149.0,1873.0
2022-10-03,MXI,futures,75924.0,53723.0,22201.0,70.76,29.24,19594.0,34129.0,18368.0,3833.0
2022-10-03,ROSN,futures,10476.0,5499.0,4977.0,52.49,47.51,4153.0,1346.0,1085.0,3892.0
2022-10-03,SBRF,futures,387986.0,181389.0,206597.0,46.75,53.25,139510.0,41879.0,54483.0,152114.0
2022-10-03,VTBR,futures,239170.0,136772.0,102398.0,57.19,42.81,113058.0,23714.0,6527.0,95871.0
2022-11-01,ALRS,futures,17558.0,7831.0,9727.0,44.6,55.4,6634.0,1197.0,2145.0,7582.0
2022-11-01,GAZR,futures,226284.0,124345.0,101939.0,54.95,45.05,89894.0,34451.0,23248.0,78691.0
2022-11-01,GMKN,futures,74338.0,15873.0,58465.0,21.35,78.65,11296.0,4577.0,25873.0,32592.0
2022-11-01,LKOH,futures,36476.0,14141.0,22335.0,38.77,61.23,7150.0,6991.0,11088.0,11247.0
2022-11-01,MGNT,futures,33812.0,16603.0,17209.0,49.1,50.9,6449.0,10154.0,10457.0,6752.0
2022-11-01,MXI,futures,127878.0,71495.0,56383.0,55.91,44.09,12605.0,58890.0,51334.0,5049.0
2022-11-01,ROSN,futures,16514.0,5893.0,10621.0,35.68,64.32,3045.0,2848.0,5212.0,5409.0
2022-11-01,SBRF,futures,619114.0,302484.0,316630.0,48.86,51.14,174572.0,127912.0,134985.0,181645.0
2022-11-01,VTBR,futures,276402.0,164651.0,111751.0,59.57,40.43,131718.0,32933.0,6483.0,105268.0
2022-12-01,ALRS,futures,18902.0,8963.0,9939.0,47.42,52.58,7197.0,1766.0,2254.0,7685.0
2022-12-01,GAZR,futures,223926.0,113032.0,110894.0,50.48,49.52,85994.0,27038.0,25969.0,84925.0
2022-12-01,GMKN,futures,86150.0,21624.0,64526.0,25.1,74.9,14066.0,7558.0,29009.0,35517.0
2022-12-01,LKOH,futures,29940.0,10720.0,19220.0,35.8,64.2,6413.0,4307.0,8557.0,10663.0
2022-12-01,MGNT,futures,37474.0,22594.0,14880.0,60.29,39.71,13730.0,8864.0,5007.0,9873.0
2022-12-01,MXI,futures,153952.0,87804.0,66148.0,57.03,42.97,14480.0,73324.0,62496.0,3652.0
2022-12-01,ROSN,futures,14112.0,4896.0,9216.0,34.69,65.31,2890.0,2006.0,4166.0,5050.0
2022-12-01,SBRF,futures,714230.0,354452.0,359778.0,49.63,50.37,215300.0,139152.0,141815.0,217963.0
2022-12-01,VTBR,futures,316690.0,186892.0,129798.0,59.01,40.99,151251.0,35641.0,7094.0,122704.0
2023-01-03,ALRS,futures,24496.0,12110.0,12386.0,49.44,50.56,11219.0,891.0,1029.0,11357.0
2023-01-03,GAZR,futures,100556.0,58825.0,41731.0,58.5,41.5,41665.0,17160.0,8613.0,33118.0
2023-01-03,GMKN,futures,82380.0,19818.0,62562.0,24.06,75.94,12360.0,7458.0,28830.0,33732.0
2023-01-03,LKOH,futures,20368.0,13512.0,6856.0,66.34,33.66,7511.0,6001.0,2673.0,4183.0
2023-01-03,MGNT,futures,67174.0,37727.0,29447.0,56.16,43.84,33236.0,4491.0,351.0,29096.0
2023-01-03,MXI,futures,102518.0,60604.0,41914.0,59.12,40.88,16215.0,44389.0,35044.0,6870.0
2023-01-03,ROSN,futures,8272.0,4718.0,3554.0,57.04,42.96,2769.0,1949.0,1367.0,2187.0
2023-01-03,SBRF,futures,552242.0,249264.0,302978.0,45.14,54.86,174373.0,74891.0,101748.0,201230.0
2023-01-03,VTBR,futures,296068.0,205902.0,90166.0,69.55,30.45,137616.0,68286.0,10418.0,79748.0
2023-02-01,ALRS,futures,49930.0,25541.0,24389.0,51.15,48.85,23465.0,2076.0,1500.0,22889.0
2023-02-01,GAZR,futures,137622.0,79437.0,58185.0,57.72,42.28,53258.0,26179.0,15553.0,42632.0
2023-02-01,GMKN,futures,86884.0,24422.0,62462.0,28.11,71.89,15035.0,9387.0,28407.0,34055.0
2023-02-01,LKOH,futures,25086.0,15103.0,9983.0,60.2,39.8,10293.0,4810.0,2250.0,7733.0
2023-02-01,MGNT,futures,99322.0,49173.0,50149.0,49.51,50.49,43435.0,5738.0,6226.0,43923.0
2023-02-01,MXI,futures,111046.0,75973.0,35073.0,68.42,31.58,25390.0,50583.0,30133.0,4940.0
2023-02-01,ROSN,futures,14804.0,7551.0,7253.0,51.01,48.99,5715.0,1836.0,1687.0,5566.0
2023-02-01,SBRF,futures,743996.0,405280.0,338716.0,54.47,45.53,267878.0,137402.0,104120.0,234596.0
2023-02-01,VTBR,futures,407156.0,271015.0,136141.0,66.56,33.44,196345.0,74670.0,7233.0,128908.0
2023-03-01,ALRS,futures,50786.0,24572.0,26214.0,48.38,51.62,19801.0,4771.0,5592.0,20622.0
2023-03-01,GAZR,futures,264880.0,141859.0,123021.0,53.56,46.44,116121.0,25738.0,16319.0,106702.0
2023-03-01,GMKN,futures,95134.0,26343.0,68791.0,27.69,72.31,17271.0,9072.0,30296.0,38495.0
2023-03-01,LKOH,futures,30782.0,14271.0,16511.0,46.36,53.64,12259.0,2012.0,3132.0,13379.0
2023-03-01,MGNT,futures,107088.0,42547.0,64541.0,39.73,60.27,38052.0,4495.0,15492.0,49049.0
2023-03-01,MXI,futures,95812.0,62440.0,33372.0,65.17,34.83,17071.0,45369.0,30835.0,2537.0
2023-03-01,ROSN,futures,16840.0,7578.0,9262.0,45.0,55.0,6012.0,1566.0,2408.0,6854.0
2023-03-01,SBRF,futures,706248.0,410762.0,295486.0,58.16,41.84,253595.0,157167.0,99529.0,195957.0
2023-03-01,VTBR,futures,399930.0,253319.0,146611.0,63.34,36.66,196541.0,56778.0,3424.0,143187.0
2023-04-03,ALRS,futures,74008.0,21206.0,52802.0,28.65,71.35,16990.0,4216.0,20014.0,32788.0
2023-04-03,GAZR,futures,154108.0,101349.0,52759.0,65.76,34.24,70293.0,31056.0,6761.0,45998.0
2023-04-03,GMKN,futures,78026.0,19625.0,58401.0,25.15,74.85,10560.0,9065.0,28453.0,29948.0
2023-04-03,LKOH,futures,25284.0,12048.0,13236.0,47.65,52.35,9056.0,2992.0,3586.0,9650.0
2023-04-03,MGNT,futures,66990.0,38988.0,28002.0,58.2,41.8,26225.0,12763.0,7270.0,20732.0
2023-04-03,MXI,futures,134060.0,81704.0,52356.0,60.95,39.05,17108.0,64596.0,49922.0,2434.0
2023-04-03,ROSN,futures,12548.0,7081.0,5467.0,56.43,43.57,3134.0,3947.0,3140.0,2327.0
2023-04-03,SBRF,futures,595410.0,395294.0,200116.0,66.39,33.61,198623.0,196671.0,99082.0,101034.0
2023-04-03,VTBR,futures,662396.0,477799.0,184597.0,72.13,27.87,322865.0,154934.0,8333.0,176264.0
2023-05-02,ALRS,futures,57954.0,23792.0,34162.0,41.05,58.95,17916.0,5876.0,11061.0,23101.0
2023-05-02,GAZR,futures,244024.0,140701.0,103323.0,57.66,42.34,86409.0,54292.0,35603.0,67720.0
2023-05-02,GMKN,futures,81314.0,26274.0,55040.0,32.31,67.69,16563.0,9711.0,24094.0,30946.0
2023-05-02,LKOH,futures,42388.0,20047.0,22341.0,47.29,52.71,15705.0,4342.0,3989.0,18352.0
2023-05-02,MGNT,futures,53292.0,32707.0,20585.0,61.37,38.63,21876.0,10831.0,4770.0,15815.0
2023-05-02,MXI,futures,175460.0,102402.0,73058.0,58.36,41.64,20907.0,81495.0,66823.0,6235.0
2023-05-02,ROSN,futures,13008.0,9166.0,3842.0,70.46,29.54,2993.0,6173.0,3511.0,331.0
2023-05-02,SBRF,futures,852914.0,467110.0,385804.0,54.77,45.23,271665.0,195445.0,154792.0,231012.0
2023-05-02,VTBR,futures,872480.0,552680.0,319800.0,63.35,36.65,285201.0,267479.0,151039.0,168761.0
2023-06-01,ALRS,futures,50580.0,35295.0,15285.0,69.78,30.22,20221.0,15074.0,5069.0,10216.0
2023-06-01,GAZR,futures,819030.0,301579.0,517451.0,36.82,63.18,168129.0,133450.0,241386.0,276065.0
2023-06-01,GMKN,futures,76494.0,30814.0,45680.0,40.28,59.72,15176.0,15638.0,23071.0,22609.0
2023-06-01,LKOH,futures,91568.0,39692.0,51876.0,43.35,56.65,14187.0,25505.0,26097.0,25779.0
2023-06-01,MGNT,futures,213114.0,131583.0,81531.0,61.74,38.26,94595.0,36988.0,11962.0,69569.0
2023-06-01,MXI,futures,243932.0,142219.0,101713.0,58.3,41.7,41050.0,101169.0,80916.0,20797.0
2023-06-01,ROSN,futures,14196.0,8057.0,6139.0,56.76,43.24,3853.0,4204.0,3245.0,2894.0
2023-06-01,SBRF,futures,939528.0,613481.0,326047.0,65.3,34.7,363479.0,250002.0,106285.0,219762.0
2023-06-01,VTBR,futures,1110532.0,734530.0,376002.0,66.14,33.86,462581.0,271949.0,92685.0,283317.0
